sample,FSC-H,SSC-H,FL1-H,FL2-H,FL3-H,FL2-A,FL4-H,Time
3,369,179,12.217969101213544,384.19811497750237,8.83561042902456,82,7.247947748081368,47
3,74,29,1.5545094012558458,1,3.223360617032344,0,1.0942100120413492,47
3,61,109,2.018298220252708,2.036551540970202,2.09230797761688,0,2.6922012829804105,49
3,238,70,4.338515500970489,260.8688882726556,4.261093035999904,54,1,49
3,300,111,8.074876241116565,1111.5866031276498,8.600156490889816,239,1,49
3,77,57,4.222901467444693,13.369024117359709,4.07352770587525,0,2.1495909065545673,49
3,76,23,1,1,1.982280918200254,0,1,49
3,110,148,1,1,1,0,2.352103891745048,49
3,175,59,3.9649751448321986,405.5231393150039,2.394840738752913,85,1,49
3,211,66,8.00250227816105,1565.0416659059003,4.261093035999904,346,13.012762441640009,49
3,255,125,6.805257686861128,708.6632028132423,7.247947748081368,156,1.8279932366103413,49
3,343,92,8.295949126585052,1907.8639838148179,9.07751059369505,432,2.867332160548916,49
3,208,150,7.650247124625226,1551.0144208844401,7.930776992703182,346,8.677935588683004,49
3,305,75,6.389606243621411,895.5743814515516,1.5405765554188262,190,1,49
3,469,114,979.9464547120259,1053.132204187607,2.5736956277088527,227,26.740835695538134,49
3,141,101,3.4330440374917868,48.009747654303695,3.6894354960846405,7,1.982280918200254,49
3,440,93,4.222901467444693,1194.603688669144,3.3415592730931514,264,9.581360370120452,49
3,109,20,1.241199643658838,1,1,0,1,52
3,443,115,48.44394380663951,586.5816133973423,2.036551540970202,131,19.512934226359633,52
3,295,52,2.2084421198857496,398.2864241202894,2.09230797761688,86,1,52
3,221,86,9.932702976032534,1404.7695443673658,7.379640244793724,313,1.1343340218056186,52
3,71,57,2.765908010875493,27.972115813704182,2.0002085014429065,4,1,52
3,513,121,7.650247124625226,624.7394411085379,7.31349758281927,139,20.596005124033226,52
3,408,100,10.113176469976008,1053.132204187607,5.010744382814623,227,1.3459603241553646,52
3,349,132,9.8436775772809,1666.849477273536,13.735039477752878,372,20.596005124033226,52
3,422,90,5.683857827998024,761.5885921284105,1.1343340218056186,165,20.22846155183837,52
3,152,47,1.0746834167557533,1,2.1495909065545673,0,1.6115123071955162,52
3,370,175,7.31349758281927,1551.0144208844401,5.632914221730313,344,9.15960684216839,52
3,71,42,1.241199643658838,31.72972262937161,1,5,1,52
3,74,69,1.7318655524408244,23.153352338605863,2.4164994785928084,2,2.9194305122825193,52
3,212,76,7.930776992703182,1173.2855299074595,6.389606243621411,258,3.6563676124481397,52
3,224,80,4.538282177656346,671.3971171526032,1.526768587689949,147,5.43366505800142,52
3,165,79,4.70469820054539,1318.9690478390985,5.2888671578802375,285,11.166018375594831,56
3,228,73,2.6922012829804105,1205.4075847637703,45.89644853318565,253,290.6317844960974,56
3,344,122,8.074876241116565,1283.8207738079818,5.7352621639905985,276,1.8116091942004142,56
3,258,83,9.07751059369505,1111.5866031276498,8.756418114147527,243,1.5970685524504655,56
3,186,83,6.389606243621411,451.7898413029462,13.984600002212629,99,6.053599502101206,56
3,183,70,6.389606243621411,1727.9718248719817,6.10834775094685,381,8.074876241116565,56
3,79,89,5.5323927175622,22.33436488213249,6.219334142415033,1,1.4727632625012197,56
3,350,101,8.996150162176471,1482.7416726896747,4.538282177656346,325,2.5051110317749283,56
3,118,68,4.620741065542087,630.3895324919581,7.379640244793724,144,6.10834775094685,56
3,266,92,13.859258028876345,1759.3684259203594,12.108461188433376,402,1.6260866900534394,56
3,399,113,5.010744382814623,517.115419374999,4.70469820054539,115,9.755450100468742,56
3,425,83,6.275581281520446,416.6254977729722,4.222901467444693,93,1,56
3,291,128,5.384963893812917,887.5474761254931,2.5736956277088527,191,1.9469063586494382,56
3,81,73,3.3415592730931514,1,2.248568686290629,0,1.2867136730257098,56
3,84,124,1,1,1.2983506041341275,0,1,56
3,335,98,12.32846739442066,1727.9718248719817,1.3704159192734051,383,1.5970685524504655,58
3,253,33,1.582754255017161,2.289424337382377,1.526768587689949,0,1,58
3,361,170,7.650247124625226,1216.309190393308,4.747247098558499,263,3.3717800563729625,58
3,350,133,8.677935588683004,1593.4778869722802,3.623596111531801,348,2.765908010875493,58
3,311,102,5.892281407091261,1537.1129000575356,5.384963893812917,342,1.582754255017161,58
3,210,64,4.41734470314007,1355.0796066318974,7.18298542715413,292,11.166018375594831,58
3,234,53,6.928906670918847,586.5816133973423,6.332337115059233,129,1.0460449378689947,58
3,202,108,8.756418114147527,953.8325541754901,6.447393309404346,207,2.054969943197392,58
3,60,109,1,2.4164994785928084,1.3338966739233034,0,1.1653896674647735,58
3,123,53,1,1,1,0,1,58
3,323,83,4.07352770587525,803.8607809527958,5.43366505800142,172,1,58
3,250,134,10.390053667435131,1342.934221572895,1.0460449378689947,292,5.632914221730313,58
3,266,95,11.065938946988735,1469.452070758017,8.446683415938598,324,1,58
3,253,118,8.221593718918115,962.4589362172737,1.861207189258695,207,2.4604063693018694,58
3,402,117,7.4463810954847975,988.8090086915811,2.0002085014429065,212,1,58
3,145,72,2.0002085014429065,1283.8207738079818,8.446683415938598,286,2.5051110317749283,62
3,443,95,7.4463810954847975,754.7625823038411,2.394840738752913,164,1.9469063586494382,62
3,293,46,3.402274153895438,825.8687742710456,5.241463796598737,175,1,62
3,265,135,10.296929099729216,98.65858841008557,7.31349758281927,19,1,62
3,326,71,3.464092201348252,825.8687742710456,1.9294565149030696,177,1.114091398251884,62
3,403,96,53.00784833599345,545.8180560449237,1.9294565149030696,119,1.2867136730257098,62
3,491,157,7.5137255448613365,1260.910502111033,1.05550528101563,276,3.1658385165802594,62
3,232,133,11.368900748554458,1443.2291377181866,6.623909184087666,314,2.2284150861678333,62
3,353,103,9.326033468832199,1651.9097433731768,10.674511171902683,372,1.7953719996235722,62
3,279,87,6.744263133752843,953.8325541754901,8.074876241116565,207,2.3310223203567615,62
3,200,84,5.241463796598737,560.7613900338997,4.965833796260391,124,2.5969719162426155,62
3,313,124,10.022533513063097,1537.1129000575356,1.9469063586494382,346,1.9469063586494382,62
3,451,131,20.41140607045414,761.5885921284105,4.338515500970489,164,20.970226825314448,62
3,320,119,6.219334142415033,1111.5866031276498,7.581679051819495,239,7.719435321360784,62
3,168,78,7.118605354235147,1131.783715491855,1.7792803367036514,245,1.5130843788045587,62
3,210,30,1.3704159192734051,1.382809846513615,1.144592844061425,0,1,64
3,65,21,2.6204587135879382,1.0273778667148858,2.8161635237860714,0,1.1865643613623453,64
3,246,92,4.747247098558499,1404.7695443673658,5.582427215732716,311,15.863207563852713,64
3,379,90,5.582427215732716,1227.309389234639,2.0002085014429065,266,1.982280918200254,64
3,197,138,14.238694947958134,1840.3784357805353,10.296929099729216,417,1.2524249496828939,64
3,449,124,8.600156490889816,683.596151378079,1.5130843788045587,149,9.495484004986881,64
3,168,107,5.7352621639905985,550.7543890062337,2.130324430141181,122,2.054969943197392,64
3,85,312,1,1.2190499622963573,1.9294565149030696,0,1.2190499622963573,64
3,356,152,11.065938946988735,2835.2438712618637,5.384963893812917,666,11.368900748554458,64
3,73,67,9.410377337454033,17.357680539457697,2.2689045538915216,0,1.0844027639161342,64
3,111,59,3.9294376386608425,424.19542706920294,1.9121630716150073,104,3.026484237885337,64
3,284,130,2.3101297000831598,498.82385468823304,1.018169625567074,108,1,64
3,100,27,2.018298220252708,1,1,0,2.248568686290629,64
3,318,133,4.965833796260391,1173.2855299074595,1.861207189258695,252,3.623596111531801,64
3,67,36,2.1495909065545673,7.054802310718644,1.5970685524504655,0,1,64
3,176,72,6.219334142415033,1330.897693866265,3.6894354960846405,293,10.296929099729216,68
3,219,86,3.223360617032344,1249.6091412919868,2.111230636405347,270,6.564540031719882,68
3,378,91,9.8436775772809,435.8089929325677,1.5405765554188262,96,1,68
3,419,83,9.755450100468742,971.1633345385446,3.137463557920777,207,2.6922012829804105,68
3,346,140,3.2525124215280456,1355.0796066318974,1,297,18.992947832089893,68
3,267,120,13.249199462797892,1743.599457891562,8.074876241116565,391,4.921325736881875,68
3,117,99,2.1495909065545673,38.33343280685956,4.147542179028106,5,1.861207189258695,68
3,388,84,7.719435321360784,677.4691766655194,2.3101297000831598,147,1,68
3,326,103,9.07751059369505,2144.7580132836174,9.495484004986881,490,2.9993582917311614,68
3,144,492,80.20534727123292,98.65858841008557,106.02674888485032,30,30.88417967464071,68
3,377,111,4.2996300059148105,550.7543890062337,5.632914221730313,123,1.8279932366103413,68
3,433,105,7.247947748081368,1062.6566439795376,4.2996300059148105,232,1.0090439165700738,68
3,362,108,8.677935588683004,1081.9647173070093,6.928906670918847,235,2.2084421198857496,68
3,292,59,5.010744382814623,641.8434742587398,5.147927874669685,144,1.2524249496828939,68
3,325,137,11.892381077160415,2050.3497848313514,4.000834049244477,467,2.7909226521663495,68
3,340,92,70.70699258721257,521.7921680849252,1,115,8.83561042902456,70
3,204,61,8.523074516046172,1173.2855299074595,5.010744382814623,257,1.1041059561003905,70
3,105,45,2.289424337382377,903.6738814396949,3.6894354960846405,218,1,70
3,171,107,1.1759293543889509,2.2689045538915216,6.389606243621411,0,1.1241671479091109,70
3,204,126,6.219334142415033,789.5155785118634,5.2888671578802375,172,1,70
3,70,95,2.7411175722433607,16.297508346206442,6.991571124772465,0,3.0814743232723654,70
3,206,64,5.839469730039315,1417.4741629268049,6.866803869618953,308,1,70
3,180,81,5.147927874669685,1216.309190393308,3.137463557920777,265,1.018169625567074,70
3,181,82,12.32846739442066,1775.2800071804052,6.275581281520446,403,1.6706054747205725,70
3,236,69,8.446683415938598,671.3971171526032,1.5545094012558458,148,3.824724831989519,70
3,90,66,2.036551540970202,1,1,0,1,70
3,92,54,1.1041059561003905,1.2300749484501172,1.2524249496828939,0,2.289424337382377,70
3,428,104,3.311609354379468,811.1308307896873,5.892281407091261,175,3.3415592730931514,70
3,60,20,1.1041059561003905,1,1.0366693864273957,0,1.0746834167557533,70
3,643,145,9.242445562263638,517.115419374999,6.275581281520446,113,2.054969943197392,70
3,251,87,5.3366992312063095,586.5816133973423,3.464092201348252,128,11.892381077160415,74
3,60,42,2.7909226521663495,1,3.137463557920777,0,1,74
3,309,146,6.564540031719882,1205.4075847637703,6.928906670918847,261,7.581679051819495,74
3,86,10,1,1,1.861207189258695,0,1.4079349836552304,74
3,139,80,7.31349758281927,1111.5866031276498,4.147542179028106,247,1,74
3,310,155,8.147904748154893,895.5743814515516,2.5969719162426155,194,1.8780397917979723,74
3,326,91,7.054802310718644,863.8958506702986,1,189,2.394840738752913,74
3,279,88,5.241463796598737,1194.603688669144,5.582427215732716,256,1.3581330770336553,74
3,346,142,4.497606202396823,380.7546021222372,3.281927872511474,84,3.55893165592484,74
3,426,99,7.5137255448613365,1015.8804899380177,6.053599502101206,217,1.321941148466029,74
3,196,50,8.147904748154893,754.7625823038411,7.118605354235147,162,1,74
3,59,40,1,15.02901771234038,1,0,3.464092201348252,74
3,186,61,7.247947748081368,1272.314071494455,7.31349758281927,276,3.402274153895438,74
3,72,73,2.5736956277088527,1,2.0735549199176786,0,1.6260866900534394,74
3,399,201,8.147904748154893,1330.897693866265,1,289,10.113176469976008,74
3,272,119,10.204639194228905,1318.9690478390985,6.6838152661163015,287,4.377752673199239,76
3,65,38,1.05550528101563,1.8950246269902717,1.7475284000076838,0,2.6922012829804105,76
3,315,95,5.839469730039315,526.5112129200032,2.4383540982688285,118,16.297508346206442,76
3,115,163,10.868463043007702,28.48035868435802,17.83289680374654,2,3.026484237885337,76
3,266,131,6.6838152661163015,54.45909014257917,5.101787732062684,7,3.1658385165802594,76
3,308,81,8.370976998355465,1142.0194729901314,1,249,1.4206682301834965,76
3,62,40,1.2524249496828939,14.3674685171342,1,0,1.0273778667148858,76
3,62,165,1.114091398251884,3.8942186500838587,1.6407928824139904,0,2.6441579235689505,76
3,321,92,9.755450100468742,1142.0194729901314,6.564540031719882,245,3.0538555088334154,76
3,429,104,8.370976998355465,1194.603688669144,7.719435321360784,260,1.0942100120413492,76
3,378,91,5.999341953993942,570.9502145232882,10.868463043007702,126,3.1944700959985375,76
3,242,58,5.582427215732716,1443.2291377181866,4.147542179028106,320,1.8780397917979723,76
3,382,123,5.632914221730313,1272.314071494455,2.6922012829804105,280,12.439965024972674,76
3,336,123,11.999934779441778,1537.1129000575356,10.868463043007702,349,1.3704159192734051,76
3,355,83,10.296929099729216,360.7320673524882,1,78,4.338515500970489,76
3,298,43,1.763332901061188,481.17930481896093,1.7792803367036514,104,11.57546941826492,80
3,346,75,1.7009597506665493,988.8090086915811,3.223360617032344,216,1,80
3,85,19,1.2524249496828939,6.564540031719882,1,0,1,80
3,330,123,4.70469820054539,962.4589362172737,4.185052204466098,205,3.527033459576571,80
3,292,157,6.332337115059233,1759.3684259203594,2.716549326773531,396,1.9121630716150073,80
3,76,56,2.2689045538915216,14.3674685171342,5.632914221730313,0,1.3100927786766214,80
3,256,114,13.13044877950839,1417.4741629268049,3.2525124215280456,311,4.41734470314007,80
3,76,50,2.09230797761688,11.368900748554458,2.2284150861678333,0,1,80
3,316,91,9.581360370120452,1238.4090729565453,4.538282177656346,269,1,80
3,445,102,5.5323927175622,1081.9647173070093,1.9121630716150073,234,1,80
3,359,72,9.410377337454033,1121.639699626748,4.2996300059148105,239,1.4727632625012197,80
3,330,154,10.390053667435131,1194.603688669144,5.384963893812917,260,2.09230797761688,80
3,346,99,6.744263133752843,895.5743814515516,1.8116091942004142,193,1.1972955504515292,80
3,245,87,7.4463810954847975,1622.430783527979,10.484020445962004,362,1.6706054747205725,80
3,63,71,1,1,1,0,1.4995228195298091,80
3,397,129,14.894314772172436,1873.817422860385,2.9458335982677304,426,4.11036835059307,83
3,175,111,11.78579136335791,1482.7416726896747,5.683857827998024,332,1.1653896674647735,83
3,321,119,6.623909184087666,1238.4090729565453,1.7163430887406312,269,2.036551540970202,83
3,245,139,13.249199462797892,1607.8891680383151,7.581679051819495,358,4.497606202396823,83
3,329,91,10.390053667435131,476.8665634044731,2.1886481684490513,104,12.32846739442066,83
3,116,208,1,3.4330440374917868,1.861207189258695,0,1.4727632625012197,83
3,456,92,9.495484004986881,928.4145445194745,3.109342919964865,199,21.935799616584777,83
3,359,88,4.0370172585965545,555.7353657510081,1.9121630716150073,121,1.7953719996235722,83
3,86,34,2.765908010875493,1.6260866900534394,2.5969719162426155,0,1,83
3,252,107,2.9458335982677304,782.4392630952797,3.623596111531801,171,6.505702996589052,83
3,260,93,6.805257686861128,863.8958506702986,5.010744382814623,187,5.101787732062684,83
3,200,122,11.065938946988735,1791.3354914538666,8.295949126585052,413,12.32846739442066,83
3,496,120,6.332337115059233,971.1633345385446,7.581679051819495,211,24.43848566661409,83
3,389,93,3.9294376386608425,953.8325541754901,2.527767046945072,207,2.9993582917311614,83
3,434,134,18.321123475579824,708.6632028132423,3.137463557920777,152,1.5970685524504655,83
3,264,64,6.866803869618953,380.7546021222372,2.867332160548916,82,2.7909226521663495,85
3,240,48,5.632914221730313,1227.309389234639,9.668013393935633,264,17.994176034642358,85
3,430,84,6.6838152661163015,833.337862563382,2.1886481684490513,180,21.935799616584777,85
3,332,88,17.357680539457697,1015.8804899380177,4.538282177656346,217,2.4383540982688285,85
3,296,46,2.9194305122825193,624.7394411085379,1.382809846513615,135,1.8950246269902717,85
3,303,122,4.338515500970489,11.680156997943149,5.5323927175622,0,1.0273778667148858,85
3,70,74,1,1,4.338515500970489,0,1,85
3,165,74,5.43366505800142,1205.4075847637703,4.790180805255386,266,1.0746834167557533,85
3,127,46,6.219334142415033,879.5925148059268,2.5969719162426155,193,2.7411175722433607,85
3,121,59,2.7909226521663495,33.79377861367579,4.538282177656346,3,2.09230797761688,85
3,253,69,9.932702976032534,1379.7008956979769,9.410377337454033,307,1,85
3,92,51,1,1,2.0735549199176786,0,1,85
3,75,7,1.8279932366103413,1.6260866900534394,3.623596111531801,0,1.8445254549329044,85
3,277,90,4.790180805255386,1091.7499159420975,10.204639194228905,238,1.6260866900534394,85
3,152,57,6.623909184087666,936.8110482025517,5.632914221730313,205,1.1343340218056186,85
3,288,111,8.677935588683004,1249.6091412919868,2.2689045538915216,271,1.4335166351310304,89
3,466,127,5.892281407091261,1227.309389234639,2.4826580792343136,264,26.50116140280114,89
3,298,104,9.326033468832199,1637.1039121749254,15.721027899137114,362,2.4826580792343136,89
3,204,73,5.683857827998024,879.5925148059268,1,192,1,89
3,374,86,4.833502800813685,768.4763358163398,5.147927874669685,166,1.1972955504515292,89
3,250,75,7.18298542715413,1183.8966263528173,9.755450100468742,255,2.2284150861678333,89
3,322,90,8.221593718918115,1482.7416726896747,4.2996300059148105,325,3.223360617032344,89
3,228,81,8.996150162176471,1272.314071494455,4.833502800813685,273,1,89
3,279,126,5.194485304876955,803.8607809527958,9.755450100468742,175,7.789249250375251,89
3,98,120,3.311609354379468,25.334629941223533,9.932702976032534,2,1,89
3,237,65,6.447393309404346,988.8090086915811,5.2888671578802375,211,1.2081237915195335,89
3,253,80,8.83561042902456,1681.9243248808689,11.267002914203621,371,1.1653896674647735,89
3,351,60,3.824724831989519,988.8090086915811,2.6204587135879382,217,1,89
3,230,119,9.8436775772809,1111.5866031276498,5.582427215732716,241,8.996150162176471,89
3,78,124,1.0460449378689947,1,2.0002085014429065,0,1,89
3,75,58,1.0273778667148858,1.5685682545881992,4.620741065542087,0,1.018169625567074,92
3,346,91,27.22670666747671,928.4145445194745,5.241463796598737,202,1.3953158633977607,92
3,269,124,8.83561042902456,1622.430783527979,9.326033468832199,365,1.1041059561003905,92
3,297,181,35.34981105030106,137.65989346902282,16.00667308959396,26,11.267002914203621,92
3,135,32,1.114091398251884,2.2689045538915216,1.8445254549329044,0,2.8416326717428775,92
3,204,60,4.07352770587525,1062.6566439795376,13.249199462797892,231,1.3459603241553646,92
3,405,89,6.623909184087666,833.337862563382,8.677935588683004,179,15.02901771234038,92
3,377,85,8.996150162176471,833.337862563382,3.790444369349615,181,1,92
3,197,91,12.665994531543925,1355.0796066318974,1.9294565149030696,301,2.527767046945072,92
3,184,86,8.600156490889816,409.19065675420325,3.9294376386608425,90,1.6706054747205725,92
3,448,127,6.332337115059233,428.0318151210236,9.242445562263638,95,15.302089336814529,92
3,431,85,13.984600002212629,1043.6931305897938,9.668013393935633,229,13.249199462797892,92
3,94,77,1.4464812399809683,21.739192176242046,1.2300749484501172,0,1,92
3,418,106,3.3717800563729625,409.19065675420325,2.6204587135879382,87,10.868463043007702,92
3,182,72,6.744263133752843,1249.6091412919868,3.026484237885337,276,3.9294376386608425,92
3,304,449,12.108461188433376,10.484020445962004,15.02901771234038,0,3.1658385165802594,94
3,287,119,7.379640244793724,936.8110482025517,6.10834775094685,202,6.275581281520446,94
3,470,192,13.984600002212629,555.7353657510081,3.026484237885337,124,4.662530662230764,94
3,59,75,1.15494444624982,2.3101297000831598,1,0,1.5405765554188262,94
3,400,112,15.721027899137114,641.8434742587398,4.2996300059148105,138,1,94
3,266,95,4.338515500970489,683.596151378079,1,149,9.15960684216839,94
3,198,60,8.523074516046172,903.6738814396949,7.4463810954847975,197,1,94
3,69,68,2.394840738752913,4.8772165968854635,4.000834049244477,0,2.2689045538915216,94
3,341,139,4.70469820054539,653.505529858691,2.9724754715597843,142,1.763332901061188,94
3,362,121,12.552471030793162,1443.2291377181866,4.70469820054539,323,5.482806671455711,94
3,327,85,6.219334142415033,1205.4075847637703,2.527767046945072,267,2.2084421198857496,94
3,256,58,1.144592844061425,301.2890737098684,3.722802442901899,64,7.379640244793724,94
3,120,59,4.8772165968854635,550.7543890062337,1,121,5.999341953993942,94
3,71,209,1.321941148466029,1,1.4079349836552304,0,1.2524249496828939,94
3,510,415,39.3829204209698,1173.2855299074595,48.44394380663951,256,37.311912246497435,94
3,147,23,2.8161635237860714,1.4860828105747503,3.8593153242735214,0,1.4079349836552304,98
3,264,85,7.118605354235147,1404.7695443673658,5.839469730039315,305,4.0370172585965545,98
3,224,104,4.921325736881875,7.789249250375251,9.755450100468742,0,2.527767046945072,98
3,77,65,2.716549326773531,17.994176034642358,3.623596111531801,0,1,98
3,414,92,6.275581281520446,997.7517148699251,7.379640244793724,215,2.5051110317749283,98
3,66,67,1,1,1.321941148466029,0,2.018298220252708,98
3,259,99,8.677935588683004,1456.2815816312093,6.163591138387411,321,12.78054472936422,98
3,73,29,1,1.4727632625012197,2.1495909065545673,0,1.7318655524408244,98
3,80,59,2.054969943197392,7.930776992703182,1.4727632625012197,0,1.8279932366103413,98
3,473,147,4.662530662230764,489.9221526181464,2.2084421198857496,109,14.894314772172436,98
3,1023,1023,253.9171776269646,2284.2770586882093,251.64135421387394,645,59.05558787097075,98
3,522,186,16.743699357493625,689.7785379387658,8.523074516046172,149,18.822716752161217,98
3,319,118,13.249199462797892,1565.0416659059003,4.222901467444693,346,2.5051110317749283,98
3,287,107,11.166018375594831,1318.9690478390985,7.650247124625226,290,2.3101297000831598,98
3,398,85,8.523074516046172,1081.9647173070093,9.932702976032534,232,1.4335166351310304,98
3,206,146,10.484020445962004,1183.8966263528173,5.43366505800142,261,1.2637517764381048,101
3,495,577,72.6427992060757,1523.3359765771797,163.3423235792795,345,54.45909014257917,101
3,70,37,1,9.15960684216839,5.241463796598737,0,1,101
3,309,46,3.0814743232723654,435.8089929325677,1,97,1.4727632625012197,101
3,412,119,27.47294273105524,796.6558915346983,5.241463796598737,171,25.334629941223533,101
3,314,74,2.9993582917311614,240.56457337914978,1.4079349836552304,49,7.247947748081368,101
3,301,79,7.054802310718644,768.4763358163398,6.219334142415033,169,2.289424337382377,101
3,300,120,8.074876241116565,988.8090086915811,3.6563676124481397,212,2.6204587135879382,101
3,397,115,5.482806671455711,6.564540031719882,4.497606202396823,0,3.6894354960846405,101
3,62,118,20.22846155183837,41.196304544852914,46.31153218458247,10,13.249199462797892,101
3,343,69,6.564540031719882,754.7625823038411,3.55893165592484,163,1.7163430887406312,101
3,136,68,10.113176469976008,387.6727706757385,1,88,2.289424337382377,101
3,228,77,4.747247098558499,1249.6091412919868,1,273,8.074876241116565,101
3,255,63,4.790180805255386,734.649447644077,1.5405765554188262,161,1.1041059561003905,101
3,79,50,1.526768587689949,8.677935588683004,3.8593153242735214,0,1,101
3,294,105,9.8436775772809,1142.0194729901314,1,247,1.0746834167557533,104
3,205,86,6.928906670918847,683.596151378079,9.755450100468742,148,3.1944700959985375,104
3,242,96,9.15960684216839,1034.3386580610872,1.5405765554188262,224,1,104
3,280,94,8.600156490889816,1081.9647173070093,5.2888671578802375,234,1,104
3,261,116,5.3366992312063095,1131.783715491855,5.5323927175622,245,3.3717800563729625,104
3,276,112,6.623909184087666,1523.3359765771797,4.747247098558499,354,2.9724754715597843,104
3,194,60,4.833502800813685,1121.639699626748,10.77105056036769,247,2.3310223203567615,104
3,213,101,6.332337115059233,377.34195298108756,1.7475284000076838,83,9.755450100468742,104
3,186,79,7.5137255448613365,895.5743814515516,3.6894354960846405,192,3.464092201348252,104
3,230,60,4.833502800813685,1043.6931305897938,4.0370172585965545,226,2.4604063693018694,104
3,337,91,8.600156490889816,761.5885921284105,2.5736956277088527,164,1,104
3,361,143,15.302089336814529,1712.484260096108,3.8593153242735214,387,3.402274153895438,104
3,242,94,7.18298542715413,1081.9647173070093,5.101787732062684,236,2.394840738752913,104
3,318,103,10.113176469976008,887.5474761254931,4.000834049244477,194,19.689407575540166,104
3,164,81,3.8942186500838587,193.81617986128953,2.4164994785928084,41,1.114091398251884,104
3,82,51,2.6441579235689505,45.48508521729771,4.662530662230764,8,2.054969943197392,107
3,255,72,10.296929099729216,1295.4315417772289,1.2524249496828939,282,1.3581330770336553,107
3,179,74,8.677935588683004,962.4589362172737,9.15960684216839,209,1.05550528101563,107
3,82,762,1,2.5736956277088527,1.8445254549329044,0,1,107
3,200,49,1,2.130324430141181,2.2689045538915216,0,1.4079349836552304,107
3,263,110,10.868463043007702,2106.483987959359,2.4604063693018694,485,2.7909226521663495,107
3,400,87,7.719435321360784,833.337862563382,3.4330440374917868,182,1.7475284000076838,107
3,79,68,2.6441579235689505,7.859694570739155,7.054802310718644,0,1.114091398251884,107
3,191,93,7.4463810954847975,1015.8804899380177,9.07751059369505,223,1.0650511827164075,107
3,254,104,8.446683415938598,1443.2291377181866,1.6115123071955162,314,5.482806671455711,107
3,195,89,8.00250227816105,1509.682533695143,12.552471030793162,335,1.2524249496828939,107
3,217,104,9.495484004986881,1295.4315417772289,6.623909184087666,280,3.527033459576571,107
3,73,64,4.07352770587525,20.41140607045414,2.6922012829804105,0,1,107
3,254,83,4.0370172585965545,1152.3478018252538,11.892381077160415,250,2.4164994785928084,107
3,482,154,2.5969719162426155,309.5377258125486,4.579326023042523,66,3.8942186500838587,107
3,367,121,7.789249250375251,619.1399906875633,4.579326023042523,136,2.527767046945072,111
3,243,88,7.789249250375251,1666.849477273536,8.600156490889816,368,6.389606243621411,111
3,254,102,7.859694570739155,1651.9097433731768,5.892281407091261,369,3.3415592730931514,111
3,173,87,5.999341953993942,1417.4741629268049,4.921325736881875,332,2.1495909065545673,111
3,328,122,9.410377337454033,1759.3684259203594,9.326033468832199,394,2.4383540982688285,111
3,147,124,8.295949126585052,476.8665634044731,5.999341953993942,106,4.790180805255386,111
3,263,176,12.108461188433376,1565.0416659059003,1.4335166351310304,346,4.70469820054539,111
3,69,25,1.3704159192734051,2.036551540970202,1,0,1,111
3,248,75,8.370976998355465,1666.849477273536,5.147927874669685,368,4.579326023042523,111
3,268,120,9.07751059369505,1283.8207738079818,3.591118336899619,277,9.668013393935633,111
3,301,110,8.523074516046172,1960.0972296738312,6.564540031719882,447,12.665994531543925,111
3,208,66,5.999341953993942,825.8687742710456,1.1653896674647735,179,2.1886481684490513,111
3,299,76,9.242445562263638,1857.0226648110972,8.074876241116565,420,1,111
3,239,97,12.552471030793162,1651.9097433731768,4.662530662230764,373,1.4727632625012197,111
3,428,113,71.99171216749609,1173.2855299074595,3.109342919964865,253,3.8593153242735214,111
3,367,74,1.05550528101563,21.935799616584777,1,0,18.822716752161217,114
3,199,170,23.78724173293502,1565.0416659059003,2.130324430141181,349,13.249199462797892,114
3,424,112,12.78054472936422,1216.309190393308,8.996150162176471,265,1.4727632625012197,114
3,303,88,13.859258028876345,1727.9718248719817,5.5323927175622,388,14.238694947958134,114
3,386,88,6.505702996589052,677.4691766655194,3.402274153895438,149,1,114
3,253,89,8.221593718918115,1162.7695392046694,7.930776992703182,254,1.9121630716150073,114
3,280,111,7.18298542715413,1907.8639838148179,14.760819155226619,435,5.683857827998024,114
3,304,72,9.07751059369505,1456.2815816312093,4.8772165968854635,317,1.5130843788045587,114
3,214,81,7.930776992703182,1443.2291377181866,7.4463810954847975,316,3.109342919964865,114
3,225,95,6.991571124772465,295.91245519828203,11.471720138417833,61,2.3310223203567615,114
3,200,121,11.57546941826492,1015.8804899380177,4.747247098558499,225,1.8780397917979723,114
3,361,94,5.683857827998024,796.6558915346983,2.5969719162426155,173,2.7909226521663495,114
3,527,142,6.163591138387411,689.7785379387658,4.965833796260391,152,16.895127977557195,114
3,92,51,2.9993582917311614,249.38592868113142,4.147542179028106,73,3.9649751448321986,114
3,106,31,2.352103891745048,1,1,0,1,114
3,66,49,1,10.390053667435131,1.9469063586494382,0,2.036551540970202,117
3,68,62,1,1,1.7792803367036514,0,4.620741065542087,117
3,331,102,9.932702976032534,953.8325541754901,7.054802310718644,211,1.2190499622963573,117
3,250,107,5.999341953993942,4.70469820054539,4.538282177656346,0,2.394840738752913,117
3,328,90,5.43366505800142,540.92596673122,3.9649751448321986,117,10.113176469976008,117
3,432,110,10.578837052194233,1227.309389234639,7.379640244793724,264,3.527033459576571,117
3,117,123,1,3.8942186500838587,1,0,1.018169625567074,117
3,76,94,1,1.9645140173268099,1,0,2.054969943197392,117
3,60,72,1.0460449378689947,32.01668359362323,4.70469820054539,4,2.668071467227808,117
